pagina	pregunta	respuesta
0475	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0135	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0135	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0135	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0065	tipo_entidad	La respuesta es c) Internacional.
0065	tipo_entidad	La respuesta es c) Internacional.
0065	tipo_entidad	La respuesta es c) Internacional.
0254	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0254	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0254	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0054	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0054	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0054	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0230	tipo_entidad	La respuesta es b) Nacional (ejemplo: México)
0230	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0230	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La corrupción es un problema que afecta a muchos países de América Latina, incluyendo Colombia, y tiene implicaciones a nivel regional y global.
0524	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0524	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0524	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0313	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0313	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0313	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0077	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0077	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0077	tipo_entidad	La respuesta es c) Internacional.
0244	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0244	tipo_entidad	La respuesta es c) Internacional.
0244	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0367	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0367	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0367	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0285	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0285	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0285	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0315	tipo_entidad	La respuesta es a) Local.
0315	tipo_entidad	La respuesta es d) No aplica.
0315	tipo_entidad	La respuesta es a) Local.
0272	tipo_entidad	La respuesta es c) Internacional.
0272	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0272	tipo_entidad	La respuesta es c) Internacional.
0492	tipo_entidad	La respuesta es c) No aplica.
0492	tipo_entidad	La respuesta es d) No aplica.
0492	tipo_entidad	La respuesta es c) No aplica.
0050	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0050	tipo_entidad	La respuesta es c) Internacional.
0050	tipo_entidad	La respuesta es c) Internacional.
0443	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0443	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0443	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0403	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La respuesta es c) Internacional (ejemplo: América Latina, global)
0403	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La corrupción es descrita en el texto como un fenómeno transnacional que afecta a todas las sociedades y economías, lo que lleva a la cooperación internacional para prevenirla y luchar contra ella.
0403	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0122	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0122	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0122	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0039	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0039	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0039	tipo_entidad	Una respuesta posible es: La respuesta es c) Internacional.
0482	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0482	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0482	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0370	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0370	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La corrupción se presenta como una amenaza prioritaria a nivel transnacional, según se desprende del texto, que menciona la convocatoria de la Organización de las Naciones Unidas (ONU) para abordar este problema a nivel internacional, la aprobación de la Convención de Naciones Unidas Contra la Corrupción y la declaración del 9 de diciembre como "Día Internacional Anticorrupción". Esto sugiere que la corrupción es un problema que trasciende las fronteras nacionales y requiere una respuesta global.
0370	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0253	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0253	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0253	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0108	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0108	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0108	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0566	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0566	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0566	tipo_entidad	La respuesta es c) Internacional.
0129	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0129	tipo_entidad	La respuesta es b) Nacional (ejemplo: México)
0129	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0088	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0088	tipo_entidad	No aplica
0088	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0532	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0532	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0532	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0399	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0399	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0399	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0407	tipo_entidad	c) Nacional (ejemplo: México)
0407	tipo_entidad	a) Local (ejemplo: Ciudad de Mexico)
0407	tipo_entidad	c) Nacional (ejemplo: México)
0257	tipo_entidad	La respuesta es b) Nacional (ejemplo: Colombia).
0257	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0257	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0573	tipo_entidad	La respuesta es c) Internacional.
0573	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0573	tipo_entidad	La respuesta es c) Internacional.
0565	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0565	tipo_entidad	La respuesta es b) Nacional (ejemplo: España).
0565	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0308	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0308	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0308	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0031	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0031	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0031	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0584	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0584	tipo_entidad	La respuesta es c) Internacional.
0584	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0588	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0588	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0588	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0035	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0035	tipo_entidad	La respuesta es b) Nacional.
0035	tipo_entidad	La respuesta es c) Internacional.
0290	tipo_entidad	La respuesta es d) No aplica.
0290	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0290	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0306	tipo_entidad	La respuesta es c) Internacional.
0306	tipo_entidad	La respuesta es c) Internacional.
0306	tipo_entidad	La respuesta es c) Internacional.
0149	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0149	tipo_entidad	La respuesta es c) Internacional.
0149	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0517	tipo_entidad	La respuesta es b) Nacional.
0517	tipo_entidad	La respuesta es b) Nacional.
0517	tipo_entidad	La respuesta es d) No aplica.
0455	tipo_entidad	La respuesta es c) Internacional.
0455	tipo_entidad	La respuesta es c) Internacional.
0455	tipo_entidad	La respuesta es c) Internacional.
0576	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0576	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0576	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0563	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0563	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0563	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0378	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0378	tipo_entidad	La respuesta es c) Internacional.
0378	tipo_entidad	La respuesta es c) Internacional.
0520	tipo_entidad	La respuesta es c) Internacional.
0520	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0520	tipo_entidad	La respuesta es c) Internacional.
0090	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0090	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0090	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0041	tipo_entidad	La respuesta es b) Nacional.
0041	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0041	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0073	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0073	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0073	tipo_entidad	La respuesta es c) Internacional.
0018	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0018	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0018	tipo_entidad	La respuesta es c) Internacional.
0292	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0292	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0292	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0061	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0061	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0061	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0341	tipo_entidad	La respuesta es c) Internacional.
0341	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0341	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0358	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0358	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0358	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0006	tipo_entidad	La respuesta es b) Nacional.
0006	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0006	tipo_entidad	La respuesta es b) Nacional.
0224	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0224	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0224	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0519	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0519	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0519	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0098	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La respuesta se ajusta a la perspectiva de corrupción mencionada en el texto, que analiza la relación entre la corrupción y la prevalencia y mortalidad por enfermedades no transmisibles y sus factores de riesgo a nivel global, específicamente en diferentes continentes.
0098	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0098	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La investigación citada analiza la relación entre la corrupción y las enfermedades no transmisibles a nivel global, utilizando indicadores como el índice de percepción de la corrupción y el coeficiente de Gini, que se aplican a diferentes regiones y continentes. Esto sugiere que la corrupción se considera un problema a nivel internacional, con implicaciones en la salud pública a escala global.
0323	tipo_entidad	La respuesta es c) Internacional.
0323	tipo_entidad	La respuesta es c) Internacional.
0323	tipo_entidad	La respuesta es c) Internacional.
0464	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0464	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0464	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0477	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0477	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0477	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0553	tipo_entidad	La respuesta es c) Internacional.
0553	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0553	tipo_entidad	No aplica.
0486	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0486	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0486	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0036	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0036	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0036	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0081	tipo_entidad	c) No aplica.
0081	tipo_entidad	c) No aplica
0081	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0147	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0147	tipo_entidad	La respuesta es c) Internacional.
0147	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0540	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0540	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0540	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0000	tipo_entidad	La respuesta es c) Internacional.
0000	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0000	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0460	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0460	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0460	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0503	tipo_entidad	La respuesta es c) Internacional.
0503	tipo_entidad	La respuesta es d) No aplica.
0503	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0236	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0236	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0236	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0124	tipo_entidad	La respuesta es c) Internacional.
0124	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0124	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0134	tipo_entidad	La respuesta es c) Internacional.
0134	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0134	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0542	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0542	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0542	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0118	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0118	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0118	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0440	tipo_entidad	La respuesta es c) Internacional.
0440	tipo_entidad	La respuesta es c) Internacional.
0440	tipo_entidad	La respuesta es c) Internacional.
0197	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0197	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0197	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0069	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0069	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0069	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0241	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0241	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0241	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0037	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0037	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0037	tipo_entidad	La respuesta es c) Internacional.
0595	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0595	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0595	tipo_entidad	La respuesta es c) Internacional.
0015	tipo_entidad	c) Internacional
0015	tipo_entidad	c) Internacional
0015	tipo_entidad	c) Internacional.
0433	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0433	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0433	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0096	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0096	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0096	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0336	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0336	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0336	tipo_entidad	La respuesta es b) Nacional.
0295	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0295	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0295	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0361	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0361	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0361	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0184	tipo_entidad	La respuesta es c) Internacional.
0184	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0184	tipo_entidad	La respuesta es c) Internacional.
0436	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0436	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0436	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0072	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0072	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La corrupción es un problema que trasciende los límites geográficos y afecta a múltiples países y regiones, como se destaca en el texto que analicé.
0072	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0314	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0314	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0314	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0518	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0518	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0518	tipo_entidad	La respuesta es c) Internacional.
0208	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0208	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0208	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0321	tipo_entidad	La respuesta es c) Internacional.
0321	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0321	tipo_entidad	La respuesta es c) Internacional.
0028	tipo_entidad	La respuesta es c) Internacional.
0028	tipo_entidad	La respuesta es c) Internacional.
0028	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0585	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0585	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0585	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La creación del Observatorio contra el Fraude y la Corrupción Sanitaria por parte del Ministerio de Sanidad de España sugiere que la corrupción es un problema transnacional que requiere una respuesta coordinada y colaboración internacional.
0307	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0307	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0307	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0424	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0424	tipo_entidad	La respuesta es b) Nacional.
0424	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0500	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0500	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0500	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0213	tipo_entidad	La respuesta es b) Nacional.
0213	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0213	tipo_entidad	La respuesta es b) Nacional (ejemplo: México)
0322	tipo_entidad	La respuesta es c) Internacional.
0322	tipo_entidad	La respuesta es c) Internacional.
0322	tipo_entidad	La respuesta es c) Internacional.
0252	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La reforma política y electoral propuesta en el texto se enfoca en enfrentar la corrupción en el sistema electoral colombiano, pero también tiene implicaciones regionales e internacionales, ya que busca consolidar a los partidos políticos como instrumentos de participación y representación ciudadana, y garantizar un sistema confiable, imparcial, transparente y garantista.
0252	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0252	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0070	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0070	tipo_entidad	La respuesta es c) Internacional.
0070	tipo_entidad	La respuesta es c) Internacional.
0457	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0457	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0457	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0375	tipo_entidad	La respuesta es b) Nacional.
0375	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0375	tipo_entidad	La respuesta es b) Nacional.
0142	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0142	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0142	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0189	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0189	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0189	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La respuesta se ajusta a la perspectiva de corrupción porque el texto menciona que Chile es parte de la Alianza Anticorrupción (UNCAC), lo que implica que la corrupción es un problema regional e internacional.
0570	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0570	tipo_entidad	La respuesta es c) Internacional.
0570	tipo_entidad	La respuesta es c) Internacional.
0543	tipo_entidad	La respuesta es b) Nacional (ejemplo: México)
0543	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0543	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0509	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0509	tipo_entidad	La respuesta es c) Internacional.
0509	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0003	tipo_entidad	La respuesta es c) Internacional.
0003	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0003	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0414	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0414	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0414	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0560	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0560	tipo_entidad	La respuesta es c) Internacional.
0560	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0363	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0363	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0363	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0288	tipo_entidad	La respuesta es c) No aplica.
0288	tipo_entidad	La respuesta es c) No aplica.
0288	tipo_entidad	La respuesta es c) No aplica.
0311	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0311	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0311	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0346	tipo_entidad	La respuesta es c) Internacional.
0346	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0346	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0514	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0514	tipo_entidad	c) Internacional (ejemplo: América Latina, global) La corrupción es un problema que afecta a muchas jurisdicciones y se considera un problema global, no limitado a un solo país o región.
0514	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0001	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0001	tipo_entidad	La respuesta es c) Internacional.
0001	tipo_entidad	La respuesta es c) Internacional.
0421	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0421	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0421	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0010	tipo_entidad	La respuesta es c) Internacional.
0010	tipo_entidad	La respuesta es c) Internacional.
0010	tipo_entidad	La respuesta es c) Internacional.
0521	tipo_entidad	La respuesta es c) Internacional.
0521	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0521	tipo_entidad	La respuesta es c) Internacional.
0364	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0364	tipo_entidad	c) Internacional (ejemplo: América Latina, global).
0364	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0066	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0066	tipo_entidad	La respuesta es c) Internacional.
0066	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0437	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0437	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0437	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0161	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0161	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico).
0161	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0071	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0071	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0071	tipo_entidad	La respuesta es b) Nacional (ejemplo: Mexico)
0296	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0296	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
0296	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0491	tipo_entidad	La respuesta es c) Internacional.
0491	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0491	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0418	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0418	tipo_entidad	La respuesta es b) Nacional (ejemplo: México).
0418	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0175	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0175	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0175	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global)
0027	tipo_entidad	La respuesta es c) Internacional.
0027	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0027	tipo_entidad	La respuesta es c) Internacional.
0136	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0136	tipo_entidad	La respuesta es c) Internacional (ejemplo: América Latina, global).
0136	tipo_entidad	c) Internacional (ejemplo: América Latina, global)
